year;code;city;type;GDP;GDPPC
2012;4205902;Gaspar;Centro Local;1682184,835;28164,09
2012;4206009;Governador Celso Ramos;Capital Regional;159048,181;12039,07
2012;4206108;Grão Pará;Centro Local;126307,187;20151,11
2012;4206207;Gravatal;Centro Local;118622,348;11026,43
2012;4206306;Guabiruba;Centro Local;642875,937;33389,21
2012;4206405;Guaraciaba;Centro Local;202794,962;19467,69
2012;4206504;Guaramirim;Capital Regional;1167585,304;31866,41
2012;4206603;Guarujá do Sul;Centro Local;97097,724;19651,43
2012;4206652;Guatambú;Centro Local;352934,28;75477,82
2012;4206702;Herval d'Oeste;Centro Local;365992,12;17086,47
2012;4206751;Ibiam;Centro Local;30158,272;15513,51
2012;4206801;Ibicaré;Centro Local;59566,377;17828,91
2012;4206900;Ibirama;Centro de Zona;335644,614;19113,07
2012;4207007;Içara;Centro Local;1350905,775;22375,62
2012;4207106;Ilhota;Centro Local;318454,284;25226,1
2012;4207205;Imaruí;Centro Local;124114,004;10876,7
2012;4207304;Imbituba;Centro de Zona;824126,005;20176,91
2012;4207403;Imbuia;Centro Local;94828,833;16414,89
2012;4207502;Indaial;Centro de Zona;1801647,913;31570,2
2012;4207577;Iomerê;Centro Local;74176,929;26798,02
2012;4207601;Ipira;Centro Local;61099,079;13002,57
2012;4207650;Iporã do Oeste;Centro Local;153921,886;18129,79
2012;4207684;Ipuaçu;Centro Local;221380,772;32079,52
2012;4207700;Ipumirim;Centro Local;184712,728;25414,52
2012;4207759;Iraceminha;Centro Local;62289,407;14823,75
2012;4207809;Irani;Centro Local;144769,017;14992,65
2012;4207858;Irati;Centro Local;22055,682;10670,38
2012;4207908;Irineópolis;Centro Local;202113,11;19146,75
2012;4208005;Itá;Centro Local;175905,212;27592,97
2012;4208104;Itaiópolis;Centro Local;484723,284;23662,35
2012;4208203;Itajaí;Centro Subregional;13577095,95;71916,01
2012;4208302;Itapema;Centro Local;1076310,196;22052,37
2012;4208401;Itapiranga;Centro de Zona;446459,93;28577,09
2012;4208450;Itapoá;Centro Local;461132,115;29450,26
2012;4208500;Ituporanga;Centro de Zona;518425,399;22871,37
2012;4208609;Jaborá;Centro Local;79823,471;19866,47
2012;4208708;Jacinto Machado;Centro Local;214591,078;20317,28
2012;4208807;Jaguaruna;Centro Local;259030,646;14638,63
2012;4208906;Jaraguá do Sul;Capital Regional;6844961,996;46139,69
2012;4208955;Jardinópolis;Centro Local;32524,653;18778,67
2012;4209003;Joaçaba;Centro Subregional;1091512,998;39739,07
2012;4209102;Joinville;Capital Regional;20472880,78;38896,83
2012;4209151;José Boiteux;Centro Local;68036,788;14350,73
2012;4209177;Jupiá;Centro Local;32214,86;15067,75
2012;4209201;Lacerdópolis;Centro Local;98424,027;44677,27
2012;4209300;Lages;Centro Subregional;4083719,877;26076,73
2012;4209409;Laguna;Centro Local;686312,196;13156,31
2012;4209458;Lajeado Grande;Centro Local;80508,947;54471,55
2012;4209508;Laurentino;Centro Local;141875,24;23080,4
2012;4209607;Lauro Müller;Centro Local;219013,049;15122,08
2012;4209706;Lebon Régis;Centro Local;170447,397;14369,2
2012;4209805;Leoberto Leal;Centro Local;64310,214;19434,94
2012;4209854;Lindóia do Sul;Centro Local;121091,888;26199,02
2012;4209904;Lontras;Centro Local;213552,437;20288,09
2012;4210001;Luiz Alves;Centro Local;353865,527;32731,99
2012;4210035;Luzerna;Centro Local;133726,334;23858,4
2012;4210050;Macieira;Centro Local;34290,565;18892,87
2012;4210100;Mafra;Centro Subregional;1194125,719;22378,25
2012;4210209;Major Gercino;Centro Local;42499,181;12878,54
2012;4210308;Major Vieira;Centro Local;121812,9;16100,04
2012;4210407;Maracajá;Centro Local;119644,983;18308,34
2012;4210506;Maravilha;Centro de Zona;769284,923;33976,01
2012;4210555;Marema;Centro Local;88633,313;41495
2012;4210605;Massaranduba;Centro Local;360988,191;24077,12
2012;4210704;Matos Costa;Centro Local;36257,263;13023,44
2012;4210803;Meleiro;Centro Local;143967,657;20602,13
2012;4210852;Mirim Doce;Centro Local;40132,556;16202,08
2012;4210902;Modelo;Centro Local;113810,38;28011,42
2012;4211009;Mondaí;Centro Local;359101,007;34337,45
2012;4211058;Monte Carlo;Centro Local;131226,664;13988,56
2012;4211108;Monte Castelo;Centro Local;140884,772;16880,51
2012;4211207;Morro da Fumaça;Centro Local;451809,221;27609,95
2012;4211256;Morro Grande;Centro Local;67667,166;23446,7
2012;4211306;Navegantes;Centro Local;2314770,366;36302,15
2012;4211405;Nova Erechim;Centro Local;147693,709;33673,9
2012;4211454;Nova Itaberaba;Centro Local;69982,025;16393,07
2012;4211504;Nova Trento;Centro Local;325477,876;25946,9
2012;4211603;Nova Veneza;Centro Local;449246,144;33079,02
2012;4211652;Novo Horizonte;Centro Local;55378,16;20533,24
2012;4211702;Orleans;Centro Local;742140,877;34359,96
2012;4211751;Otacílio Costa;Centro Local;528923,612;31689,15
2012;4211801;Ouro;Centro Local;100525,555;13680,67
2012;4211850;Ouro Verde;Centro Local;65355,956;28931,37
2012;4211876;Paial;Centro Local;71284,331;41444,38
2012;4211892;Painel;Centro Local;34749,312;14780,65
2012;4211900;Palhoça;Capital Regional;3846978,023;26985,35
2012;4212007;Palma Sola;Centro Local;205832,448;26734,96
2012;4212056;Palmeira;Centro Local;77561,431;32183,17
2012;4212106;Palmitos;Centro Local;482453,408;30119,45
2012;4212205;Papanduva;Centro Local;431413,253;23840,25
2012;4212239;Paraíso;Centro Local;107728,554;27121,99
2012;4212254;Passo de Torres;Centro Local;61715,626;8862,09
2012;4212270;Passos Maia;Centro Local;80698,896;18449,68
2012;4212304;Paulo Lopes;Capital Regional;158650,11;23303,48
2012;4212403;Pedras Grandes;Centro Local;68087,568;16696,31
2012;4212502;Penha;Centro Local;386263,395;14704,71
2012;4212601;Peritiba;Centro Local;50816,534;17214,27
2012;4212700;Petrolândia;Centro Local;181674,461;29831,6
2012;4212809;Balneário Piçarras;Centro Local;322065,804;17882,61
2012;4212908;Pinhalzinho;Centro de Zona;713808,644;42154,88
2012;4213005;Pinheiro Preto;Centro Local;85761,684;26884,54
2012;4213104;Piratuba;Centro Local;344033,287;74273,16
2012;4213153;Planalto Alegre;Centro Local;94956,813;35365,67
2012;4213203;Pomerode;Centro Local;1269274,244;44364,71
2012;4213302;Ponte Alta;Centro Local;75788,914;15616,92
2012;4213351;Ponte Alta do Norte;Centro Local;87405,409;26358,69
2012;4213401;Ponte Serrada;Centro de Zona;203200,214;18303,03
2012;4213500;Porto Belo;Centro Local;666258,173;39432,89
2012;4213609;Porto União;Centro de Zona;478946,847;14195,22
2012;4213708;Pouso Redondo;Centro Local;291830,915;19194,35
2012;4213807;Praia Grande;Centro Local;146742,392;20198,54
2012;4213906;Presidente Castello Branco;Centro Local;29260,616;17242,56
2012;4214003;Presidente Getúlio;Centro de Zona;358208,541;23453,71
2012;4214102;Presidente Nereu;Centro Local;36299,989;15914,07
2012;4214151;Princesa;Centro Local;34906,734;12556,38
2012;4214201;Quilombo;Centro Local;530080,269;52096,34
2012;4214300;Rancho Queimado;Centro Local;60445,177;21860,82
2012;4214409;Rio das Antas;Centro Local;99622,641;16209,35
2012;4214508;Rio do Campo;Centro Local;108343,908;17636,97
2012;4214607;Rio do Oeste;Centro Local;132319,758;18519,21
2012;4214706;Rio dos Cedros;Centro Local;243541,651;23220,98
2012;4214805;Rio do Sul;Centro Subregional;1949443,362;31112,44
2012;4214904;Rio Fortuna;Centro Local;91755,268;20545,29
2012;4215000;Rio Negrinho;Centro Local;795632,004;19807,12
2012;4215059;Rio Rufino;Centro Local;34194,419;14014,11
2012;4215075;Riqueza;Centro Local;57254,921;11955,51
2012;4215109;Rodeio;Centro Local;246585,5;22408,72
2012;4215208;Romelândia;Centro Local;111605,287;20314,03
2012;4215307;Salete;Centro Local;114483,353;15466,54
2012;4215356;Saltinho;Centro Local;90153,512;22963,2
2012;4215406;Salto Veloso;Centro Local;107317,884;24608,55
2012;4215455;Sangão;Centro Local;240565,175;22390,65
2012;4215505;Santa Cecília;Centro Local;274449,395;17258,8
2012;4215554;Santa Helena;Centro Local;38871,121;16533,87
2012;4215604;Santa Rosa de Lima;Centro Local;32538,567;15688,8
2012;4215653;Santa Rosa do Sul;Centro Local;82305,882;10172,52
2012;4215679;Santa Terezinha;Centro Local;142896,716;16319,86
2012;4215687;Santa Terezinha do Progresso;Centro Local;29326,533;10406,86
2012;4215695;Santiago do Sul;Centro Local;28921,925;20210,99
2012;4215703;Santo Amaro da Imperatriz;Capital Regional;498947,194;24540
2012;4215752;São Bernardino;Centro Local;94767,736;35413,95
2012;4215802;São Bento do Sul;Centro de Zona;2496922,013;32761,56
2012;4215901;São Bonifácio;Centro Local;38539,05;12945,6
2012;4216008;São Carlos;Centro Local;228822,353;21936,76
2012;4216057;São Cristóvão do Sul;Centro Local;79620,093;15645,53
2012;4216107;São Domingos;Centro de Zona;235305,233;25061,8
2012;4216206;São Francisco do Sul;Centro Local;2892368,027;65640,16
2012;4216255;São João do Oeste;Centro Local;116730,51;19218,06
2012;4216305;São João Batista;Centro de Zona;479604,536;17139,75
2012;4216354;São João do Itaperiú;Centro Local;58595,402;16852,29
2012;4216404;São João do Sul;Centro Local;88204,702;12537,98
2012;4216503;São Joaquim;Centro Local;416983,366;16605,61
2012;4216602;São José;Capital Regional;6491228,19;30152,77
2012;4216701;São José do Cedro;Centro de Zona;288646,344;21092,17
2012;4216800;São José do Cerrito;Centro Local;105519,566;11590,46
2012;4216909;São Lourenço do Oeste;Centro de Zona;593782,44;26914,26
2012;4217006;São Ludgero;Centro Local;430404,074;37897,69
2012;4217105;São Martinho;Centro Local;60013,846;18754,33
2012;4217154;São Miguel da Boa Vista;Centro Local;22164,921;11746,12
2012;4217204;São Miguel do Oeste;Centro Subregional;1146401,087;31061,05
2012;4217253;São Pedro de Alcântara;Centro Local;49626,859;10181,96
2012;4217303;Saudades;Centro Local;242754,524;26614,9
2012;4217402;Schroeder;Capital Regional;333701,389;20538
2012;4217501;Seara;Centro de Zona;504659,142;29677,1
2012;4217550;Serra Alta;Centro Local;103339,879;31515,67
2012;4217600;Siderópolis;Centro Local;261649,323;19916,98
2012;4217709;Sombrio;Centro de Zona;504671,681;18578,01
2012;4217758;Sul Brasil;Centro Local;78097,58;28775,82
2012;4217808;Taió;Centro de Zona;439863,245;25262,07
2012;4217907;Tangará;Centro de Zona;251501,638;29065,25
2012;4217956;Tigrinhos;Centro Local;22477,965;12925,8
2012;4218004;Tijucas;Centro de Zona;954874,853;29758,93
2012;4218103;Timbé do Sul;Centro Local;80990,262;15263,9
2012;4218202;Timbó;Centro de Zona;1247230,344;32913,66
2012;4218251;Timbó Grande;Centro Local;114925,187;15812,49
2012;4218301;Três Barras;Centro Local;587472,519;32135,69
2012;4218350;Treviso;Centro Local;159451,261;44477,34
2012;4218400;Treze de Maio;Centro Local;89980,735;13038,8
2012;4218509;Treze Tílias;Centro Local;327664,297;49887,99
2012;4218608;Trombudo Central;Centro Local;179294,988;26888,87
2012;4218707;Tubarão;Centro Subregional;2502550,288;25429,32
2012;4218756;Tunápolis;Centro Local;72570,204;15735,08
2012;4218806;Turvo;Centro Local;338854,056;28235,49
2012;4218855;União do Oeste;Centro Local;94104,662;33158,8
2012;4218905;Urubici;Centro Local;154540,488;14353,16
2012;4218954;Urupema;Centro Local;37811,653;15271,27
2012;4219002;Urussanga;Centro Local;542992,994;26674,84
2012;4219101;Vargeão;Centro Local;316382,833;89550,76
2012;4219150;Vargem;Centro Local;39160,464;14260,91
2012;4219176;Vargem Bonita;Centro Local;241763,095;51026,4
2012;4219200;Vidal Ramos;Centro Local;185620,773;29538,63
2012;4219309;Videira;Centro Subregional;1558187,84;32419,02
2012;4219358;Vitor Meireles;Centro Local;76631,825;14851,13
2012;4219408;Witmarsum;Centro Local;72938,52;19966,75
2012;4219507;Xanxerê;Centro Subregional;1318267,888;29203,99
2012;4219606;Xavantina;Centro Local;92486,743;22541,25
2012;4219705;Xaxim;Centro de Zona;595003,401;22757,83
2012;4219853;Zortéa;Centro Local;41102,525;13493,93
2012;4300034;Aceguá;Centro Local;107458,392;24066,83
2012;4300059;Água Santa;Centro Local;133553,238;35978,78
2012;4300109;Agudo;Centro Local;302030,932;18181,49
2012;4300208;Ajuricaba;Centro Local;161636,154;22490,07
2012;4300307;Alecrim;Centro Local;67568,207;9895,75
2012;4300406;Alegrete;Centro de Zona;1296334,965;16913,72
2012;4300455;Alegria;Centro Local;46440,601;11214,83
2012;4300471;Almirante Tamandaré do Sul;Centro Local;57605,415;28224,11
2012;4300505;Alpestre;Centro Local;82607,647;10743,61
2012;4300554;Alto Alegre;Centro Local;38227,161;21178,48
2012;4300570;Alto Feliz;Centro Local;44718,707;15262,36
2012;4300604;Alvorada;Metrópole;1746566,36;8846,02
2012;4300638;Amaral Ferrador;Centro Local;62115,69;9636,32
2012;4300646;Ametista do Sul;Centro Local;63480,266;8684,03
2012;4300661;André da Rocha;Centro Local;39262,772;31869,13
2012;4300703;Anta Gorda;Centro Local;109504,875;18144,97
2012;4300802;Antônio Prado;Centro Local;310116,468;24188,17
2012;4300851;Arambaré;Centro Local;81864,158;22367,26
2012;4300877;Araricá;Capital Regional;100520,489;20144,39
2012;4300901;Aratiba;Centro Local;843146,791;130075,1
2012;4301008;Arroio do Meio;Centro de Zona;707054,314;37096,24
2012;4301057;Arroio do Sal;Centro Local;138514,684;17073,18
2012;4301073;Arroio do Padre;Centro Local;34357,705;12466,51
2012;4301107;Arroio dos Ratos;Metrópole;139892,095;10250,76
2012;4301206;Arroio do Tigre;Centro Local;212600,261;16643,2
2012;4301305;Arroio Grande;Centro Local;334857,706;18230,49
2012;4301404;Arvorezinha;Centro de Zona;143329,053;14024,37
2012;4301503;Augusto Pestana;Centro Local;148478,775;21241,6
2012;4301552;Áurea;Centro Local;55056,081;15158,61
2012;4301602;Bagé;Centro Subregional;1656839,005;14150,13
2012;4301636;Balneário Pinhal;Centro Local;127035,144;11171,85
2012;4301651;Barão;Centro Local;137527,427;23740,28
2012;4301701;Barão de Cotegipe;Centro Local;103147,324;15817,72
2012;4301750;Barão do Triunfo;Centro Local;71388,86;10094,58
2012;4301800;Barracão;Centro Local;120257,825;22596,36
2012;4301859;Barra do Guarita;Centro Local;26650,039;8582,94
2012;4301875;Barra do Quaraí;Centro Local;104423,393;25898,66
2012;4301909;Barra do Ribeiro;Centro Local;199915,515;15763,72
2012;4301925;Barra do Rio Azul;Centro Local;27785,123;14314,85
2012;4301958;Barra Funda;Centro Local;80837,204;33851,43
2012;4302006;Barros Cassal;Centro Local;107353,375;9670,6
2012;4302055;Benjamin Constant do Sul;Centro Local;15630,243;6965,35
2012;4302105;Bento Gonçalves;Centro Subregional;4317554,675;39374,71
2012;4302154;Boa Vista das Missões;Centro Local;56573,942;26901,54
2012;4302204;Boa Vista do Buricá;Centro de Zona;109767,57;16699,77
2012;4302220;Boa Vista do Cadeado;Centro Local;73811,003;30287,65
2012;4302238;Boa Vista do Incra;Centro Local;75439,833;30829,52
2012;4302253;Boa Vista do Sul;Centro Local;46010,892;16628,44
2012;4302303;Bom Jesus;Centro Local;214152,051;18711,41
2012;4302352;Bom Princípio;Centro Local;327311,799;26970,32
2012;4302378;Bom Progresso;Centro Local;29773,337;13214,97
2012;4302402;Bom Retiro do Sul;Centro Local;176727,679;15266,73
2012;4302451;Boqueirão do Leão;Centro Local;83377,868;10897,64
2012;4302501;Bossoroca;Centro Local;122804,134;18185,12
2012;4302584;Bozano;Centro Local;30948,961;14203,29
2012;4302600;Braga;Centro Local;49469,642;13635,51
2012;4302659;Brochier;Centro Local;62746,782;13276,93
2012;4302709;Butiá;Centro Local;270688,044;13256,67
2012;4302808;Caçapava do Sul;Centro de Zona;488723,595;14568,32
2012;4302907;Cacequi;Centro Local;201219,965;14982,87
2012;4303004;Cachoeira do Sul;Centro de Zona;1507098,787;18110,47
2012;4303103;Cachoeirinha;Metrópole;5229385,85;43616,02
2012;4303202;Cacique Doble;Centro Local;69061,928;14143,34
2012;4303301;Caibaté;Centro Local;75881,52;15441,9
2012;4303400;Caiçara;Centro Local;56617,256;11334,79
2012;4303509;Camaquã;Centro de Zona;1285368,483;20362,6
2012;4303558;Camargo;Centro Local;77365,24;29675,96
2012;4303608;Cambará do Sul;Centro Local;98607,315;15175,03
2012;4303673;Campestre da Serra;Centro Local;79532,911;24404,08
2012;4303707;Campina das Missões;Centro Local;78177,449;13068,78
2012;4303806;Campinas do Sul;Centro Local;127647,452;23310,35
2012;4303905;Campo Bom;Capital Regional;1865440,801;30586,51
2012;4304002;Campo Novo;Centro Local;99630,289;18908,77
2012;4304101;Campos Borges;Centro Local;47884,462;13875,53
2012;4304200;Candelária;Centro Local;451667,234;14926,21
2012;4304309;Cândido Godói;Centro Local;119702,258;18555,61
2012;4304358;Candiota;Centro Local;117389,187;13222,48
2012;4304408;Canela;Centro Local;678693,223;16935,15
2012;4304507;Canguçu;Centro Local;571338,695;10672,64
2012;4304606;Canoas;Metrópole;9794767,036;29998,83
2012;4304614;Canudos do Vale;Centro Local;28119,804;15753,39
2012;4304622;Capão Bonito do Sul;Centro Local;76414,671;44170,33
2012;4304630;Capão da Canoa;Centro de Zona;867172,4;19806,14
2012;4304655;Capão do Cipó;Centro Local;103077,861;32343,23
2012;4304663;Capão do Leão;Centro Local;343636,25;14091,54
2012;4304671;Capivari do Sul;Centro Local;150377,724;37510,03
2012;4304689;Capela de Santana;Capital Regional;117221,192;9891,25
2012;4304697;Capitão;Centro Local;41079,72;15519,35
2012;4304705;Carazinho;Centro Subregional;1472637,474;24721,54
2012;4304713;Caraá;Centro Local;59017,004;7921,75
2012;4304804;Carlos Barbosa;Centro Local;1330058,581;51357,58
2012;4304853;Carlos Gomes;Centro Local;21348,448;13676,14
2012;4304903;Casca;Centro de Zona;259387,051;29872,98
2012;4304952;Caseiros;Centro Local;55054,405;18169,77
2012;4305009;Catuípe;Centro Local;138757,595;15097,12
2012;4305108;Caxias do Sul;Capital Regional;20150487,82;45088,37
2012;4305116;Centenário;Centro Local;41849,759;14229,77
2012;4305124;Cerrito;Centro Local;60834,526;9619,63
2012;4305132;Cerro Branco;Centro Local;51602,723;11523,61
2012;4305157;Cerro Grande;Centro Local;24659,773;10317,9
2012;4305173;Cerro Grande do Sul;Centro Local;108586,372;10273,07
2012;4305207;Cerro Largo;Centro de Zona;482540,46;36053,53
2012;4305306;Chapada;Centro Local;202057,742;21675,36
2012;4305355;Charqueadas;Centro Local;1000725,834;27697,92
2012;4305371;Charrua;Centro Local;53626,835;15662,04
2012;4305405;Chiapetta;Centro Local;71406,883;17945,94
2012;4305439;Chuí;Centro Local;101773,21;16875,01
